,id,utterance,speaker,context,context_speakers,show,sarcasm
573,2_111,[''],rachel,"[['rachel', 'one', 'closest', 'friend', 'although', 'one', 'know', 'anything', 'make', 'feel', 'special', 'okay'], ['okay', 'stopstop', 'phoebe'], ['hey', 'rach']]","['phoebe', 'rachel', 'phoebe']",1,0
574,2_202,['yeah'],phoebe,"[['uh', 'okay', 'pheebs'], ['yeah'], ['umm', 'yknow', 'day', 'talk', 'didnt', 'get', 'go', 'london', 'kinda', 'feel', 'left']]","['joey', 'phoebe', 'joey']",1,0
575,2_577,"['hand', 'um', 'seven', 'month', 'youre', 'gonna', 'something', 'youre', 'gonna', 'love', 'guy', 'youve', 'ever', 'go']",ross,"[['one', 'thing', 'life', 'thats', 'suddenly', 'completely', 'different', 'hard'], ['yeah', 'know']]","['rachel', 'ross']",1,0
576,2_467,"['coast', 'guard']",rachel,"[['he', 'get', 'big', 'boat', 'think', 'take', 'whole', 'river', 'get', 'way', 'jackass', 'name', 'boat', 'coast', 'guard', 'anyway']]",['joey'],1,0
577,2_526,"['ah', 'well', 'living', 'room']",person,"[['really', 'well', 'like', 'everyone', 'el', 'apartment', 'get', 'room', 'wall', 'ceiling'], ['well', 'want', 'see', 'live', 'give', 'tour'], ['oh', 'god', 'oh', 'god']]","['person1', 'person2', 'monica']",1,0
578,2_257,"['oh', 'hey', 'look', 'found', 'coffee', 'okay', 'let', 'skedaddle']",phoebe,"[['okay', 'let', 'get', 'cup', 'coffee'], ['oh', 'rachel', 'know', 'best', 'coffee', 'house', 'sooo', 'close'], ['closer']]","['rachel', 'monica', 'rachel']",1,0
579,2_259,"['wasnt', 'doctor', 'nurse', 'helper', 'guy', 'see', 'game']",person,"[['mom', 'call'], ['loaner'], ['im', 'sorry']]","['person2', 'person1', 'person2']",1,0
580,2_609,"['call', 'friend', 'mine']",person,"[['know', 'know', 'panicked', 'panicked', 'didnt', 'want', 'start', 'yell', 'like', 'latour'], ['lafite', 'latour', 'actually', 'drinking', 'quite', 'nicely'], ['right', 'come', 'im', 'gonna', 'im', 'gonna', 'tell', 'im', 'gonna', 'strong']]","['rachel', 'phoebe', 'rachel']",1,0
581,2_31,"['even', 'people']",rachel,"[['know', 'else', 'im', 'gonna', 'miss', 'im', 'monica', 'wash', 'toilet', 'time', 'day']]",['rachel'],1,1
582,2_371,"['iim', 'really', 'sorry']",ross,"[['hi', 'umm', 'listen', 'come', 'come', 'im', 'soso', 'sorry', 'yesterday']]",['ross'],1,0
583,2_531,"['yeah', 'well', 'thats', 'uh', 'stayed', 'room', 'yeah', 'dont', 'want', 'look', 'hamper']",joey,"[['yeah', 'mean', 'sick', 'night'], ['yeah', 'night', 'really'], ['come', 'didnt', 'cross', 'path']]","['rachel', 'joey', 'rachel']",1,0
584,2_315,"['guess', 'youd', 'know', 'one', 'two', 'u', 'though', 'right']",rachel,"[['thought', 'two', 'u', 'hang', 'bit', 'mean', 'know', 'weve', 'never', 'really', 'talk']]",['rachel'],1,1
585,2_413,"['guy', 'bought', 'im', 'sorry', 'tire', 'stop', 'put', 'jail']",phoebe,"[['oh', 'thats', 'uh', 'thats', 'pretty', 'nice', 'im', 'gonna', 'go', 'one', 'picked', 'first'], ['oh', 'god', 'chandler', 'one', 'picked', 'go'], ['']]","['chandler', 'phoebe', 'chandler']",1,0
586,2_548,"['almost', 'first', 'gotta', 'start']",person,"[['right', 'im', 'outta'], ['im', 'kid', 'im', 'kid'], ['do']]","['rachel', 'monica', 'rachel']",1,1
587,2_128,"['building', 'post', 'office']",chandler,"[['hey', 'know', 'always', 'say', 'need', 'place', 'mail', 'well', 'start', 'building', 'one', 'decide', 'take', 'next', 'step']]",['joey'],1,1
588,2_326,"['stick', 'list']",ross,"[['ahh'], ['wasnt', 'list', 'hopefully', 'youll', 'think', 'really', 'fun'], ['scooter']]","['rachel', 'person', 'rachel']",1,0
589,2_247,"['uh', 'yes', 'thank']",ross,"[['gonna'], ['well', 'like', 'feel', 'rachel', 'feel', 'mine', 'compare'], ['interrupt']]","['rachel', 'person1', 'person2']",1,1
590,2_576,"['forget', 'invite']",phoebe,"[['oh', 'monica', 'sorry'], [''], ['well', 'first', 'forget', 'throw', 'bridal', 'shower']]","['rachel', 'monica', 'rachel']",1,0
591,2_146,"['ross', 'umm', 'go', 'bonnie']",phoebe,"[['oh', 'five', 'minute', 'right', 'theyre', 'interview', 'opponent', 'apparently', 'train', 'go', 'iran', 'pull', 'arm', 'thief'], ['hot', 'dog'], ['four', 'please', 'im', 'really', 'nervous', 'thank']]","['monica', 'ross', 'monica']",1,0
592,2_458,[''],monica,"[['yeah', 'also', 'little', 'like', 'french', 'guy', 'never', 'notice']]",['joey'],1,0
593,2_522,['yes'],person,"[['fire', 'alarm', 'oh', 'hi', 'officerfireman', 'cancan', 'help'], ['found', 'fire', 'alarm', 'trash', 'chute', 'thats', 'mine']]","['phoebe', 'person']",1,0
594,2_30,"['howd', 'go']",ross,"[['yeah', 'could', 'row', 'like', 'viking'], ['hi']]","['ross', 'monica']",1,0
595,2_171,"['matter', 'face']",monica,"[['let', 'try', 'look', 'far', 'wonderment', 'okay', 'wellwell', 'gaze', 'future', 'well', 'think', 'marriage', 'day', 'come', 'chandler']]",['monica'],1,0
596,2_97,"['would', 'nice', 'little', 'guarantee', 'though']",rachel,"[['definitely'], ['yeah', 'im', 'pretty', 'confident', 'thats', 'make', 'easy', 'happy', 'monica', 'chandler']]","['phoebe', 'rachel']",1,1
597,2_228,"['go', 'bar', 'hooked', 'u', 'woman']",person,"[['hi', 'tag', 'hey', 'fun', 'uh', 'joey', 'last', 'night'], ['oh', 'yeah', 'go', 'knicks', 'game', 'ohh', 'thats', 'nice']]","['rachel', 'person']",1,0
598,2_7,"['ive', 'never', 'love', 'anybody', 'much', 'love']",monica,"[['roll', 'another', 'hard', 'eight', 'get', 'married', 'tonight'], ['serious'], ['yes', 'love']]","['chandler', 'monica', 'chandler']",1,0
599,2_553,"['nobody', 'press', 'stomach']",joey,"[['well', 'joey', 'proud'], ['yes', 'believe', 'expect', 'call', 'president', 'moment'], ['anything']]","['monica', 'chandler', 'phoebe']",1,0
600,2_291,"['umm', 'would', 'please', 'excuse', 'moment']",ross,"[['need', 'talk', 'pretty', 'urgent', 'monica', 'chandler'], ['oh', 'god', 'course', 'course']]","['phoebe', 'ross']",1,0
601,2_319,[''],rachel,"[['okay', 'cant', 'imagine', 'cant', 'imagine', 'life', 'without', 'without', 'without', 'arm', 'face', 'heart', 'good', 'heart', 'rach']]",['ross'],1,0
602,2_314,['control'],monica,"[['uh', 'belt', 'tight', 'gotta', 'change', 'belt', 'turn', 'fish', 'cause', 'make', 'lasagne']]",['monica'],1,0
603,2_410,"['wanna', 'put', 'label']",ross,"[['thats', 'funny'], ['blond', 'woman', 'exwife', 'woman', 'touch', 'close', 'personal', 'friend'], ['mean', 'theyre', 'lover']]","['person', 'ross', 'person']",1,1
604,2_166,"['im', 'host']",joey,"[['phone'], ['thats', 'great', 'uh', 'im', 'really', 'expect', 'lot', 'call'], ['answer', 'take', 'pledge']]","['person', 'joey', 'person']",1,0
605,2_558,"['see', 'right', 'itll', 'cost', 'one', 'husband']",chandler,"[['oh', 'wait', 'stop', 'stop', 'stop'], ['oh', 'im', 'sorry', 'need', 'break'], ['boot', 'tan', 'hey', 'get', 'little', 'closer', 'see', 'price']]","['monica', 'chandler', 'monica']",1,1
606,2_289,"['nooo', 'thats', 'true', 'best', 'time', 'ever', 'yeah', 'rock', 'world']",monica,"[['know', 'happen'], ['yeah', 'wewe', 'sex', 'fell', 'asleep'], ['middle', 'sex']]","['chandler', 'monica', 'chandler']",1,1
607,2_118,"['seriously', 'move']",rachel,"[['hey', 'guy', 'im', 'gonna', 'go', 'take', 'walk'], ['phoebe', 'bag', 'move'], ['oh']]","['phoebe', 'ross', 'phoebe']",1,0
608,2_28,"['carol', 'call', 'thank', 'lasagna', 'ask', 'told']",monica,"[['mean', 'couldnt', 'know', 'mean', 'doctor', 'know', 'carol', 'know', 'susan', 'know', 'monica', 'knows…'], ['wha', 'heh', 'could', 'know', 'dont', 'even', 'know']]","['rachel', 'ross']",1,0
609,2_562,"['look', 'phoebe', 'remember', 'hey', 'fulfil', 'christmas']",joey,"[['hey'], ['well', 'ii', 'thought', 'lot', 'say', 'um', 'realilized', 'duh', 'right', 'maybe', 'little', 'judgmental', 'yeah', 'oh', 'oh']]","['joey', 'phoebe']",1,0
610,2_231,['flattery'],ross,"[['arent', 'girl'], ['well', 'yeah', 'kinda', 'um', 'thats', 'okay', 'see', 'understand', 'um', 'see', 'list', 'five', 'famous', 'people', 'im', 'allow', 'sleep']]","['person', 'ross']",1,0
611,2_388,"['yeah', 'couldnt', 'live', 'without', 'chan', 'love']",chandler,"[['hey', 'pheebs'], ['ohh', 'make'], ['yeah', 'couldnt', 'mad', 'long']]","['chandler', 'phoebe', 'monica']",1,0
612,2_102,"['blanche', 'upset', 'keep', 'change', 'taste', 'coke']",dorothy,"[['honey', 'alright'], ['ill', 'fine'], ['arnie']]","['dorothy', 'rose', 'blanche']",2,1
613,2_351,"['rise', 'depressed', 'marvel', 'manner', 'week']",dorothy,"[['person', 'depressed', 'rise'], ['think', 'depressed', 'rebecca']]","['dorothy', 'rose']",2,1
614,2_350,"['rise', 'nervous', 'sonny', 'bono', 'get', 'elect', 'mayor', 'palm', 'spring', 'gonna', 'make', 'postman', 'wear', 'leather', 'bell', 'bottom', 'fur', 'vest']",dorothy,"[['aint', 'yet'], ['minute'], ['seem', 'little', 'nervous'], ['oh', 'youre', 'sure'], ['nervous', 'cause', 'havent', 'met', 'michael', 'fiancee']]","['blanche', 'dorothy', 'rose', 'dorothy', 'rose']",2,1
615,2_587,"['oh', 'yes', 'blanche', 'half', 'hour', 'ago', 'hidden', 'find']",dorothy,[['found']],['blanche'],2,1
616,2_612,"['dont', 'know', 'rise', 'maybe', 'marry', 'poppins', 'italian', 'cousin']",dorothy,"[['isnt', 'happy'], ['think', 'happy', 'gloria'], ['u', 'whose', 'gonna', 'keep', 'u', 'make', 'u', 'linguini', 'tell', 'u', 'story', 'cicily']]","['rose', 'dorothy', 'rose']",2,1
617,2_89,"['home', 'shopping', 'network']",dorothy,"[['clinked', 'glass', 'stan', 'give', 'toy', 'smile', 'wink'], ['gulped', 'champaigne', 'one', 'go'], ['didnt', 'go', 'sdown', 'smoothly'], ['later', 'stan', 'told', 'put', 'engagement', 'ring', 'bottom', 'glass'], ['turn', 'three', 'day', 'later'], ['turn', 'dorothy']]","['dorothy', 'dorothy', 'dorothy', 'dorothy', 'dorothy', 'rose']",2,1
618,2_599,"['upset', 'crocodin', 'turbs', 'wear', 'darker', 'color']",dorothy,"[['talk'], ['guess', 'still', 'upset', 'last', 'night', 'arent']]","['dorothy', 'blanche']",2,1
619,2_182,"['liberarche', 'marquee', 'caesar', 'palace']",dorothy,"[['whop', 'really', 'come'], ['whats', 'come']]","['dorothy', 'rose']",2,1
620,2_292,"['go', 'sit', 'itõs', 'degree', 'eat', 'enchilada']",dorothy,"[['miami', 'june', 'cat', 'wear', 'fur'], ['go']]","['dorothy', 'rose']",2,1
621,2_489,"['cannot', 'make', 'sense', 'commercial', 'obsession']",dorothy,"[['sorry', 'snap', 'rise', 'upset', 'upset'], ['threw', 'michael']]","['dorothy', 'rose']",2,1
622,2_390,"['depressed', 'becaues', 'phillis', 'george', 'left', 'morning', 'news']",dorothy,"[['depressed', 'glen']]",['rose'],2,1
623,2_378,"['blanche', 'venus', 'fly', 'trap']",dorothy,"[['morning', 'everybody', 'rise', 'honey', 'hope', 'dont', 'mind', 'borrow', 'golf', 'club', 'date', 'play', 'morning'], ['man']]","['dorothy', 'blanche']",2,1
624,2_9,"['rise', 'go', 'corner', 'open', 'stand']",dorothy,"[['shall', 'set', 'someplace']]",['rose'],2,1
625,2_144,"['lord', 'arabia']",dorothy,"[['well', 'ofcourse', 'blanche', 'movie'], ['movie']]","['dorothy', 'rose']",2,1
626,2_479,"['worried', 'might', 'phir', 'resudas']",dorothy,"[['keep', 'think', 'whose', 'mother', 'really'], ['worried', 'might', 'ginas']]","['dorothy', 'rose']",2,1
627,2_45,"['oh', 'little', 'girl', 'sell', 'girl', 'scout', 'toilet']",dorothy,"[['oh', 'fine'], ['paolo']]","['dorothy', 'sophia']",2,1
628,2_507,"['havent', 'take', 'trunk', 'car', 'yet']",dorothy,"[['sophia', 'discharge']]",['person'],2,1
629,2_398,"['rise', 'sit', 'watch', 'hack', 'death']",dorothy,"[['think', 'sit'], ['dorothy', 'get', 'sophia', 'glass', 'water']]","['dorothy', 'rose']",2,1
630,2_281,"['ofcourse', 'refer', 'carrey', 'grant', 'living', 'broom', 'closet']",dorothy,"[['suppose', 'study', 'french', 'final', 'fourteen', 'year', 'old', 'house', 'hard', 'enough', 'eighty', 'year', 'old'], ['refer']]","['dorothy', 'sophia']",2,1
631,2_591,"['stop', 'new', 'year', 'eve', 'three', 'naked', 'woman', 'throw', 'pool', 'passing', 'punch', 'bowl', 'relieve', 'linen', 'closet']",dorothy,"[['thought', 'might', 'like', 'join', 'u', 'dinner'], ['get', 'feel', 'dorothy', 'might', 'little', 'mad']]","['dorothy', 'sophia']",2,0
632,2_462,"['rise', 'pie', 'eat', 'contest']",dorothy,"[['oh', 'nervous', 'ever', 'give', 'eulogy'], ['mean', 'funeral']]","['dorothy', 'rose']",2,1
633,2_505,"['feed', 'cat', 'rise']",dorothy,"[['kidney'], ['kidney'], ['would', 'need', 'kidney']]","['dorothy', 'blanche', 'rose']",2,1
634,2_74,"['show', 'slide', 'hawaii']",dorothy,"[['wait', 'donõt', 'leave', 'come', 'back']]",['rose'],2,1
635,2_126,"['upset', 'joe', 'piscapo', 'didnt', 'get', 'lead', 'role', 'rain', 'man']",dorothy,"[['rise'], ['upset', 'blanche', 'go', 'sell', 'house', 'cant', 'live', 'together']]","['dorothy', 'rose']",2,1
636,2_158,"['bucket', 'chicked', 'hope', 'like', 'extra', 'flat', 'crispy']",dorothy,"[['brought', 'dinner'], ['get']]","['rose', 'sophia']",2,1
637,2_255,"['musical', 'rise']",dorothy,"[['kind', 'movie', 'dorothy']]",['rose'],2,1
638,2_502,"['im', 'worried', 'whether', 'michael', 'jackson', 'able', 'buy', 'remains', 'elephant', 'man']",dorothy,"[['still', 'worried', 'money', 'owe', 'government']]",['blanche'],2,1
639,2_11,"['cappucino', 'maker']",dorothy,"[['thing', 'common', 'sheet'], ['whats', 'sheet']]","['dorothy', 'rose']",2,1
640,2_135,"['supset', 'jimmy', 'swaager', 'cant', 'cover', 'motel', 'bill']",dorothy,"[['still', 'upset'], ['upset', 'dont', 'know', 'al']]","['rose', 'blanche']",2,1
641,2_442,"['itõs', 'rise', 'kitchen', 'thing']",dorothy,"[['miserable'], ['keep', 'upto', 'speed', 'dorothy', 'negligent', 'arson', 'prospect', 'spending', 'rest', 'wiening', 'year', 'jail', 'thing', 'right']]","['dorothy', 'rose']",2,1
642,2_342,"['blanche', 'dog', 'year']",dorothy,"[['ever', 'doubt'], ['momentarily', 'strictly', 'record', 'dirk', 'nearly', 'five', 'year', 'young']]","['dorothy', 'blanche']",2,1
643,2_492,"['im', 'sorry', 'sophia', 'dorothys', 'defence', 'sure', 'sound', 'lot', 'like']",rose,"[['joke', 'go', 'around', 'teacher', 'lounge', 'today'], ['know', 'joke'], ['everybody', 'heard', 'radio', 'anonymous', 'complain', 'dependent', 'daughter', 'dorothy', 'doesnt', 'life'], ['think', 'grey', 'head', 'substitute', 'teacher', 'name', 'dorothy', 'waste', 'life', 'away', 'miami']]","['dorothy', 'sophia', 'dorothy', 'sophia']",2,1
644,2_512,"['wear', 'little', 'sunbrella', 'rise']",dorothy,"[['fly', 'rise'], ['spanish', 'fly', 'fly'], ['beetle'], ['call', 'fly', 'really', 'beetle'], ['yes'], ['know', 'spanish']]","['dorothy', 'rose', 'dorothy', 'rose', 'dorothy', 'rose']",2,1
645,2_121,"['ben', 'gazara', 'person']",dorothy,"[['probably', 'miss', 'mother'], ['need', 'hear', 'feminine', 'voice']]","['sophia', 'sophia']",2,1
646,2_129,['claw'],dorothy,"[['oh', 'dorothy', 'would', 'please', 'open', 'jar', 'nut'], ['couldnt', 'get', 'open'], ['oh', 'didnt', 'try', 'dont', 'wanna', 'risk', 'crack', 'nail']]","['blanche', 'dorothy', 'blanche']",2,1
647,2_222,"['little', 'man', 'life', 'turn', 'light', 'tell']",dorothy,"[['would', 'know', 'fog']]",['rose'],2,1
648,2_604,"['rise', 'develop', 'picture', 'magellan', 'space', 'probe']",dorothy,"[['hi', 'dorothy', 'cooking']]",['rose'],2,1
649,2_352,"['rise', 'stand', 'alone']",dorothy,"[['see'], ['nightmare', 'elm', 'street'], ['see', 'appreciate']]","['person', 'blanche', 'rose']",2,1
650,2_344,"['hand', 'puppet', 'rise']",dorothy,"[['replace'], ['']]","['person', 'rose']",2,1
651,2_465,['rise'],dorothy,"[['iceskating'], ['gonna', 'go', 'niagra', 'fall', 'barrel']]","['rose', 'rose']",2,1
652,2_471,['amaze'],membergirl,"[['hello', 'everybody', 'week']]",['moderator'],3,1
653,2_361,['nooo'],membergirl,"[['well', 'new', 'member', 'sarcasmoholics', 'anonymous', 'week'], ['perhaps', 'would', 'like', 'introduce'], ['hi', 'everybody', 'name', 'scott', 'sarcasmholic']]","['moderator', 'moderator', 'scott']",3,1
654,2_190,"['well', 'scott', 'sure', 'really', 'really', 'look', 'forward', 'hear', 'story']",moderator,"[['finally', 'get', 'admit', 'get', 'sarcasm', 'problem']]",['scott'],3,1
655,2_271,"['sarcasm', 'noo']",moderator,"[['sorry', 'sarcasm']]",['scott'],3,1
656,2_306,"['mediate', 'gorup', 'give', 'every', 'tuesday', 'life', 'help', 'screwup', 'good', 'health']",moderator,[['sarcasmholic']],['scott'],3,1
657,2_209,['really'],membergirl,"[['doesnt', 'need', 'sarcastic', 'mean', 'sarcasm', 'wasnt']]",['scott'],3,1
658,2_312,"['sarcasm', 'sarcasmoholics', 'meeting']",membergirl,"[['alright', 'definitely']]",['scott'],3,1
659,2_485,"['get', 'really', 'good', 'start', 'group']",memberboy,"[['sarcastic', 'alright', 'see', 'see'], ['didnt', 'realise', 'sarcasm', 'go', 'full', 'stand', 'back', 'start'], ['oh', 'wouldnt', 'bother']]","['scott', 'scott', 'member-boy']",3,1
660,2_527,"['thought', 'company', 'sarcasmoholic', 'stewart']",membergirl,"[['name', 'scott', 'sarcasmholic'], ['nooo']]","['scott', 'member-girl']",3,1
661,2_596,"['noooo', 'really']",memberboy,"[['bit', 'trouble', 'tell', 'people', 'sarcastic']]",['scott'],3,1
662,2_123,['nooo'],moderator,"[['quite', 'hard', 'sarcastic']]",['scott'],3,1
663,2_140,"['sarcastic', 'u', 'nooo']",moderator,[['seriouslty']],['scott'],3,1
664,2_338,"['sure', 'every', 'person', 'really', 'really', 'want', 'join', 'group']",moderator,"[['scott', 'scott', 'come', 'back', 'realize', 'bunch', 'people', 'severe', 'problem'], ['try', 'help', 'like', 'try', 'help'], ['thats', 'need', 'help'], ['mean', 'seem', 'like', 'decent', 'guy']]","['moderator', 'moderator', 'moderator', 'moderator']",3,1
665,2_381,['noo'],moderator,"[['nod', 'sarcasm']]",['scott'],3,1
666,2_511,"['say', 'spent', 'money', 'boot', 'go', 'skirt', 'dress', 'pant', 'plan', 'wear', 'chicken', 'suit']",chandler,"[['boot', 'dont', 'really', 'go']]",['monica'],1,1
667,2_287,"['oh', 'sorry', 'need', 'break']",chandler,"[['oh', 'wait', 'stop', 'stop', 'stop']]",['monica'],1,1
668,2_161,"['see', 'right', 'itll', 'cost', 'one', 'husband']",chandler,"[['give', 'closer', 'look', 'see', 'price']]",['monica'],1,1
669,2_589,"['well', 'dont', 'check', 'one', 'saddle', 'bag', 'chew', 'bale', 'hay']",chandler,"[['sorry', 'think', 'walk', 'rest', 'way', 'give', 'boot'], ['dont', 'boot'], ['well', 'dont', 'either']]","['monica', 'chandler', 'monica']",1,1
670,2_523,"['well', 'im', 'headhunter', 'hook', 'work', 'soviet', 'scientist', 'rogue', 'thirdworld', 'nation', 'hi', 'rasputin']",chandler,"[['hi', 'ben', 'uh'], ['say', 'little', 'bit', 'ross']]","['ross', 'joey']",1,1
671,2_491,"['let', 'think', 'let', 'think', 'oh', 'dont', 'care']",chandler,"[['wheel', 'pick', 'google', 'card']]",['joey'],1,1
672,2_170,"['british', 'come']",chandler,"[['hey', 'guy', 'guess']]",['phoebe'],1,1
673,2_500,"['oh', 'god', 'love', 'really']",monica,"[['want', 'show', 'something', 'know', 'big', 'road', 'sign', 'say', 'merge', 'think', 'could', 'get', 'one', 'fo', 'sign', 'hang', 'bed', 'together', 'merge']]",['chandler'],1,1
674,2_303,"['thanks', 'josephine']",chandler,"[['hey', 'chandler', 'come', 'knit', 'pot', 'holder']]",['joey'],1,1
675,2_570,"['oh', 'god', 'men']",chandler,"[['hey', 'ross', 'wonder']]",['chandler'],1,0
676,2_178,"['good', 'gonna', 'enjoy', 'balcony', 'enjoy', 'view', 'whilst', 'enjoy', 'desert']",chandler,"[['mmm'], ['mmm']]","['chandler', 'ross']",1,1
677,2_438,"['really', 'struck', 'prime', 'life']",chandler,"[['chandler', 'think', 'sick']]",['monica'],1,1
678,2_167,"['freak', 'would', 'freak', 'woman', 'name', 'hildy', 'call', 'say', 'get', 'married', 'happens', 'everyday']",chandler,"[['sorry', 'please', 'stop', 'freak']]",['monica'],1,1
679,2_373,"['make', 'coconut', 'phone', 'professor']",chandler,[['hell']],['joey'],1,1
680,2_623,"['know', 'treat', 'eye', 'ear']",chandler,"[['chandler'], ['hey', 'ah'], ['think'], ['think', 'see', 'scalp']]","['phoebe', 'chandler', 'monica', 'chandler']",1,1
681,2_131,"['really', 'dont', 'wanna', 'sit', 'allen', 'iverson']",chandler,"[['wish', 'could', 'switch', 'someone']]",['chandler'],1,0
682,2_236,"['gee', 'one', 'idea', 'birthday']",chandler,"[['cant', 'go', 'away', 'weekend', 'emmas', 'birthday', 'party'], ['well', 'cant', 'party', 'get', 'back'], ['wont', 'real', 'birthday']]","['rachel', 'monica', 'rachel']",1,1
683,2_546,"['oh', 'sure', 'probably', 'night', 'excite', 'party', 'know', 'happen']",chandler,"[['hey'], ['hey', 'wheres', 'birthday', 'girl'], ['oh', 'still', 'nap']]","['monica', 'chandler', 'rachel']",1,1
684,2_242,"['still', 'enjoy', 'nap']",chandler,"[['okay'], ['hi', 'emma', 'year']]","['ross', 'chandler']",1,1
685,2_169,"['he', 'right', 'part', 'suggest', 'boss', 'go', 'think', 'idiot', 'thatõs', 'something', 'learn']",chandler,"[['gonna'], ['pas', 'tape', 'along']]","['chandler', 'rachel']",1,1
686,2_235,"['oh', 'yeah', 'caretaker', 'old', 'brother', 'ernie', 'cant', 'make', 'stuff']",chandler,"[['helo', 'anybody', 'order', 'celebrity'], [''], ['oh', 'crazy', 'guy', 'roams', 'hall', 'great', 'kid', 'though'], ['alright']]","['joey', 'person', 'chandler', 'person']",1,0
